|state_code|county_code|site_number|parameter_code|poc|parameter_name|open_date|close_date|concurred_exclusions|dominant_source|measurement_scale|measurement_scale_def|monitoring_objective|last_method_code|last_method_description|last_method_begin_date|naaqs_primary_monitor|qa_primary_monitor|monitor_type|networks|monitoring_agency_code|monitoring_agency|si_id|latitude|longitude|datum|lat_lon_accuracy|elevation|probe_height|pl_probe_location|local_site_name|address|state_name|county_name|city_name|cbsa_code|cbsa_name|csa_code|csa_name|tribal_code|tribe_name
3|04|019|0011|88101|3|PM2.5 - Local Conditions|2017-07-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|OTHER; POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2017-07-01|Y|Y|SLAMS||0864|Pima County Department of Environmental Quality|659|32.322661|-111.038389|WGS84|0.0|681.0|3.0|GROUND LEVEL SUPPORT|ORANGE GROVE|3401 W ORANGE GROVE RD, TUCSON|Arizona|Pima|Tucson|46060|Tucson, AZ|536|Tucson-Nogales, AZ||
4|04|013|0019|88101|2|PM2.5 - Local Conditions|2004-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2004-01-01|||SLAMS||0643|Maricopa County Air Quality |575|33.48378|-112.14256|NAD83|5.0|333.0|2.8|GROUND LEVEL SUPPORT|WEST PHOENIX|3847 W EARLL DR-WEST PHOENIX STATION|Arizona|Maricopa|Phoenix|38060|Phoenix-Mesa-Scottsdale, AZ||||
5|04|013|1004|88101|3|PM2.5 - Local Conditions|2011-09-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|182|Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric|2014-04-30|Y|Y|SLAMS||0643|Maricopa County Air Quality |582|33.56031|-112.06619|NAD83|5.0|378.0|4.5|TOP OF BUILDING|NORTH PHOENIX|601 E BUTLER DR & N 6TH ST,PHOENIX|Arizona|Maricopa|Phoenix|38060|Phoenix-Mesa-Scottsdale, AZ||||
6|04|013|7020|88101|2|PM2.5 - Local Conditions|2004-05-14|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2016-04-01|||TRIBAL||615|Salt River Pima-Maricopa Indian Community of Salt River Reservation, AZ|92369|33.488131|-111.855443|NAD83|20.0|377.0|3.0|GROUND LEVEL SUPPORT|Senior Center Air Monitoring Station|10844 EAST OSBORN ROAD SCOTTSDALE AZ 85256|Arizona|Maricopa|Scottsdale|38060|Phoenix-Mesa-Scottsdale, AZ|||615|Salt River Pima-Maricopa Indian Community of Salt River Reservation, AZ
7|04|013|1003|88101|3|PM2.5 - Local Conditions|2012-11-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|182|Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric|2012-11-01|Y|Y|SLAMS||0643|Maricopa County Air Quality |581|33.41018|-111.86536|NAD83|5.0|383.0|6.9|TOP OF BUILDING|MESA|310 S BROOKS, MESA|Arizona|Maricopa|Mesa|38060|Phoenix-Mesa-Scottsdale, AZ||||
8|04|019|0011|88101|1|PM2.5 - Local Conditions|1999-01-01|2017-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-03-10|||SLAMS||0864|Pima County Department of Environmental Quality|659|32.322661|-111.038389|WGS84|0.0|681.0|3.0|GROUND LEVEL SUPPORT|ORANGE GROVE|3401 W ORANGE GROVE RD, TUCSON|Arizona|Pima|Tucson|46060|Tucson, AZ|536|Tucson-Nogales, AZ||
9|04|023|0004|88101|3|PM2.5 - Local Conditions|2013-04-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION; POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2013-04-01|Y|Y|SLAMS||0053|Arizona Department Of Environmental Quality|715|31.337204|-110.936718|WGS84|15.0|1176.0|8.3|TOP OF BUILDING|NOGALES POST OFFICE|300 N MORLEY AVE|Arizona|Santa Cruz|Nogales|35700|Nogales, AZ|536|Tucson-Nogales, AZ||
10|04|021|0001|88101|3|PM2.5 - Local Conditions|2015-01-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2015-01-01|||SLAMS||0865|Pinal County APCD|700|32.877583|-111.752222|WGS84|5.0|420.0|6.2|TOP OF BUILDING|CASA GRANDE DOWNTOWN|401 N MARSHALL ST, CASA GRANDE|Arizona|Pinal|Casa Grande|38060|Phoenix-Mesa-Scottsdale, AZ||||
11|04|021|0001|88101|1|PM2.5 - Local Conditions|1999-01-01|||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2015-01-01|Y||SLAMS||0865|Pinal County APCD|700|32.877583|-111.752222|WGS84|5.0|420.0|5.9|TOP OF BUILDING|CASA GRANDE DOWNTOWN|401 N MARSHALL ST, CASA GRANDE|Arizona|Pinal|Casa Grande|38060|Phoenix-Mesa-Scottsdale, AZ||||
12|04|013|4003|88101|3|PM2.5 - Local Conditions|2010-05-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|182|Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric|2010-05-01|Y|Y|SLAMS||0643|Maricopa County Air Quality |605|33.40314|-112.07526|NAD83|5.0|326.0|4.9|TOP OF BUILDING|SOUTH PHOENIX|33 W TAMARISK AVE, PHOENIX|Arizona|Maricopa|Phoenix|38060|Phoenix-Mesa-Scottsdale, AZ||||
13|04|013|4019|88101|3|PM2.5 - Local Conditions|2014-05-01|2019-12-31||MOBILE|MICROSCALE|0 M TO 100 M|SOURCE ORIENTED|182|Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric|2014-05-01|||||0643|Maricopa County Air Quality |97623|33.39623|-111.96799|NAD83|15.0|354.0|5.1|POLE|Diablo|1919 W Fairmont Dr., Tempe, AZ|Arizona|Maricopa|Tempe|38060|Phoenix-Mesa-Scottsdale, AZ||||
14|04|001|1235|88101|1|PM2.5 - Local Conditions|1986-11-01||All (2008-05-30 - Present)||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|117|R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC|1986-11-01|Y|Y|TRIBAL||780|Navajo Nation, AZ, NM, UT|95176|35.880404|-109.438003|WGS84|0.01|0.0|||Nazlini|Indian Route 27, Mile Post 14, 1/4 Mi N. Power Line Rd.|Arizona|Apache|Nazlini (Trading Post)|||||780|Navajo Nation, AZ, NM, UT
15|04|021|3002|88101|1|PM2.5 - Local Conditions|1999-01-01|||MOBILE|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2007-04-03|Y||SLAMS||0865|Pinal County APCD|710|33.421194|-111.503222|WGS84|5.0|550.0|3.0|GROUND LEVEL SUPPORT|APACHE JUNCTION FIRE STATION|3955 E SUPERSTITION BLVD, APACHE JUNCTION|Arizona|Pinal|Apache Junction|38060|Phoenix-Mesa-Scottsdale, AZ||||
16|04|013|4005|88101|3|PM2.5 - Local Conditions|2012-03-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|182|Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric|2012-03-01|Y|Y|SLAMS||0643|Maricopa County Air Quality |607|33.41123|-111.93471|NAD83|5.0|352.0|3.7|TOP OF BUILDING|TEMPE|1525 S COLLEGE AVE, TEMPE|Arizona|Maricopa|Tempe|38060|Phoenix-Mesa-Scottsdale, AZ||||
17|04|013|9812|88101|3|PM2.5 - Local Conditions|2010-05-01||||NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|182|Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric|2013-11-15|Y|Y|SLAMS||0643|Maricopa County Air Quality |624|33.4265|-112.11821|NAD83|5.0|317.0||TOP OF BUILDING|DURANGO COMPLEX|2702 RC ESTERBROOKS BLVD|Arizona|Maricopa|Phoenix|38060|Phoenix-Mesa-Scottsdale, AZ||||
18|04|023|0004|88101|1|PM2.5 - Local Conditions|1999-01-06||||NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION; POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2003-09-30|||SLAMS||0053|Arizona Department Of Environmental Quality|715|31.337204|-110.936718|WGS84|15.0|1176.0|7.3|TOP OF BUILDING|NOGALES POST OFFICE|300 N MORLEY AVE|Arizona|Santa Cruz|Nogales|35700|Nogales, AZ|536|Tucson-Nogales, AZ||
19|04|015|1000|88101|1|PM2.5 - Local Conditions|2000-05-01||All (2000-05-01 - Present)||MICROSCALE|0 M TO 100 M|POPULATION EXPOSURE|119|Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC|2000-05-01|Y||TRIBAL||606|Hualapai Indian Tribe of Hualapai Indian Reservation, AZ|93666|35.540017|-113.410782|WGS84|10.0|50.0|||Peach Springs|DIAMOND CREEK ROAD & U S ROUTE 66|Arizona|Mohave|Peach Springs|29420|Lake Havasu City-Kingman, AZ|332|Las Vegas-Henderson, NV-AZ|606|Hualapai Indian Tribe of Hualapai Indian Reservation, AZ
20|04|013|4009|88101|9|PM2.5 - Local Conditions|2010-05-02|2016-01-01|All (2010-05-02 - 2016-01-01)||||OTHER|177|Thermo Scientific Partisol 2000-D Dichot. - Gravimetric|2010-05-02|||||0643|Maricopa County Air Quality |91197|33.40635|-112.14426|NAD83|5.0|318.0|||WEST 43RD AVENUE|3940 WEST BROADWAY ROAD PHOENIX AZ|Arizona|Maricopa|Phoenix|38060|Phoenix-Mesa-Scottsdale, AZ||||
21|04|021|3015|88101|3|PM2.5 - Local Conditions|2016-01-01|||AREA|MIDDLE SCALE|100 M TO 500 M|SOURCE ORIENTED|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2016-01-01|||SLAMS||0865|Pinal County APCD|100877|32.884761|-112.03705|WGS84|5.0|406.0|4.4|TOP OF BUILDING|HIDDEN VALLEY|43750 W. CAREFREE PLACE|Arizona|Pinal|Stanfield|38060|Phoenix-Mesa-Scottsdale, AZ||||
22|04|019|1028|88101|1|PM2.5 - Local Conditions|1999-01-01|2017-06-30||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-03-10|||||0864|Pima County Department of Environmental Quality|697|32.29515|-110.9823|WGS84|0.0|703.0|3.0|GROUND LEVEL SUPPORT|CHILDREN'S PARK NCore|400 W RIVER ROAD|Arizona|Pima|Tucson|46060|Tucson, AZ|536|Tucson-Nogales, AZ||
23|04|019|1028|88101|2|PM2.5 - Local Conditions|2014-01-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-03-10|||SLAMS||0864|Pima County Department of Environmental Quality|697|32.29515|-110.9823|WGS84|0.0|703.0|||CHILDREN'S PARK NCore|400 W RIVER ROAD|Arizona|Pima|Tucson|46060|Tucson, AZ|536|Tucson-Nogales, AZ||
24|04|021|3015|88101|2|PM2.5 - Local Conditions|2016-01-01|||AREA|MIDDLE SCALE|100 M TO 500 M|SOURCE ORIENTED|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|||SLAMS||0865|Pinal County APCD|100877|32.884761|-112.03705|WGS84|5.0|406.0|3.7|GROUND LEVEL SUPPORT|HIDDEN VALLEY|43750 W. CAREFREE PLACE|Arizona|Pinal|Stanfield|38060|Phoenix-Mesa-Scottsdale, AZ||||
25|04|013|4009|88101|8|PM2.5 - Local Conditions|2010-05-02|2016-01-01|All (2010-05-02 - 2016-01-01)||||OTHER|177|Thermo Scientific Partisol 2000-D Dichot. - Gravimetric|2010-05-02|||||0643|Maricopa County Air Quality |91197|33.40635|-112.14426|NAD83|5.0|318.0|||WEST 43RD AVENUE|3940 WEST BROADWAY ROAD PHOENIX AZ|Arizona|Maricopa|Phoenix|38060|Phoenix-Mesa-Scottsdale, AZ||||
26|04|001|1235|88101|2|PM2.5 - Local Conditions|1986-11-01||All (2008-05-24 - Present)||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|117|R & P Model 2000 PM2.5 Sampler w/WINS - GRAVIMETRIC|1986-11-01|||TRIBAL||780|Navajo Nation, AZ, NM, UT|95176|35.880404|-109.438003|WGS84|0.01|0.0|||Nazlini|Indian Route 27, Mile Post 14, 1/4 Mi N. Power Line Rd.|Arizona|Apache|Nazlini (Trading Post)|||||780|Navajo Nation, AZ, NM, UT
27|04|013|7020|88101|1|PM2.5 - Local Conditions|2004-05-14|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2016-04-01|Y|Y|TRIBAL||615|Salt River Pima-Maricopa Indian Community of Salt River Reservation, AZ|92369|33.488131|-111.855443|NAD83|20.0|377.0|3.0|GROUND LEVEL SUPPORT|Senior Center Air Monitoring Station|10844 EAST OSBORN ROAD SCOTTSDALE AZ 85256|Arizona|Maricopa|Scottsdale|38060|Phoenix-Mesa-Scottsdale, AZ|||615|Salt River Pima-Maricopa Indian Community of Salt River Reservation, AZ
28|04|013|0019|88101|3|PM2.5 - Local Conditions|2010-05-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION|182|Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric|2014-01-10|Y|Y|SLAMS||0643|Maricopa County Air Quality |575|33.48378|-112.14256|NAD83|5.0|333.0|3.6|GROUND LEVEL SUPPORT|WEST PHOENIX|3847 W EARLL DR-WEST PHOENIX STATION|Arizona|Maricopa|Phoenix|38060|Phoenix-Mesa-Scottsdale, AZ||||
29|04|013|4009|88101|7|PM2.5 - Local Conditions|2010-05-02|2016-01-01|All (2010-05-02 - 2016-01-01)||||OTHER|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2010-05-02|||||0643|Maricopa County Air Quality |91197|33.40635|-112.14426|NAD83|5.0|318.0|||WEST 43RD AVENUE|3940 WEST BROADWAY ROAD PHOENIX AZ|Arizona|Maricopa|Phoenix|38060|Phoenix-Mesa-Scottsdale, AZ||||
30|04|013|2001|88101|3|PM2.5 - Local Conditions|2011-06-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|182|Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric|2015-01-01|Y|Y|SLAMS||0643|Maricopa County Air Quality |589|33.57453|-112.19193|NAD83|5.0|350.0|4.0|TOP OF BUILDING|GLENDALE|6000 W OLIVE AVE,GLENDALE|Arizona|Maricopa|Glendale|38060|Phoenix-Mesa-Scottsdale, AZ||||
31|04|013|4020|88101|3|PM2.5 - Local Conditions|2015-09-01|2021-02-28||MOBILE|MICROSCALE|0 M TO 100 M|SOURCE ORIENTED|182|Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric|2020-01-01|Y||||0643|Maricopa County Air Quality |99647|33.46173|-112.12796|NAD83|15.0|326.0|||Thirty-Third|3248 W. Moreland|Arizona|Maricopa|Phoenix|38060|Phoenix-Mesa-Scottsdale, AZ||||
32|04|027|8011|88101|3|PM2.5 - Local Conditions|2013-07-01|||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE; REGIONAL TRANSPORT|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2013-07-01|Y||SLAMS||0053|Arizona Department Of Environmental Quality|93808|32.690278|-114.61444|WGS84|3.0|51.0|5.1|TOP OF BUILDING|YUMA SUPERSITE|2323 S ARIZONA AVE|Arizona|Yuma|Yuma|49740|Yuma, AZ||||
33|04|012|8000|88101|3|PM2.5 - Local Conditions|2014-01-01|||AREA|REGIONAL SCALE|50 TO HUNDREDS KM|GENERAL/BACKGROUND|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2014-01-01|Y||SLAMS||0053|Arizona Department Of Environmental Quality|92449|34.2439|-113.5586|NAD83|100.0|376.0|4.5|TOP OF BUILDING|ALAMO LAKE|ALAMO LAKE STATE PARK|Arizona|La Paz|Wenden||||||
34|04|003|1005|88101|3|PM2.5 - Local Conditions|2013-07-01|2019-12-31||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|170|Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation|2013-07-01|Y||||0053|Arizona Department Of Environmental Quality|493|31.3492|-109.539683|WGS84|15.0|1231.0|3.9|GROUND LEVEL SUPPORT|DOUGLAS RED CROSS|1445-1449 15TH STREET|Arizona|Cochise|Douglas|43420|Sierra Vista-Douglas, AZ||||
35|04|021|3015|88101|1|PM2.5 - Local Conditions|2016-01-01|||AREA|MIDDLE SCALE|100 M TO 500 M|SOURCE ORIENTED|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2016-01-01|Y|Y|SLAMS||0865|Pinal County APCD|100877|32.884761|-112.03705|WGS84|5.0|406.0|3.4|GROUND LEVEL SUPPORT|HIDDEN VALLEY|43750 W. CAREFREE PLACE|Arizona|Pinal|Stanfield|38060|Phoenix-Mesa-Scottsdale, AZ||||
0|05|119|0007|88101|1|PM2.5 - Local Conditions|1999-01-22||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2009-01-01|Y|Y|SLAMS|NCORE|0055|Arkansas Department of Energy and Environment|821|34.756189|-92.281296|WGS84|0.0|80.0|4.0||PARR|PIKE AVE AT RIVER ROAD|Arkansas|Pulaski|North Little Rock|30780|Little Rock-North Little Rock-Conway, AR|340|Little Rock-North Little Rock, AR||
1|05|001|0011|88101|1|PM2.5 - Local Conditions|2001-08-10||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2009-01-01|Y|Y|SLAMS||0055|Arkansas Department of Energy and Environment|742|34.518515|-91.55896|WGS84|182.18|0.0|2.0||STUTTGART|1703 N BEURKLE - HWY 63|Arkansas|Arkansas|Stuttgart||||||
2|05|113|0002|88101|1|PM2.5 - Local Conditions|1999-03-30||||NEIGHBORHOOD|500 M TO 4KM|GENERAL/BACKGROUND|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2009-01-01|Y||SLAMS||0055|Arkansas Department of Energy and Environment|812|34.583699|-94.226234|WGS84|182.18|0.0|2.0||MENA|HORNBECK ROAD - MENA|Arkansas|Polk|Mena||||||
3|05|119|1008|88101|4|PM2.5 - Local Conditions|2020-01-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2020-01-01|Y||SLAMS||0055|Arkansas Department of Energy and Environment|828|34.681343|-92.328697|WGS84|182.18|0.0|||DOYLE SPRINGS ROAD|DOYLE SPRINGS ROAD|Arkansas|Pulaski|Little Rock|30780|Little Rock-North Little Rock-Conway, AR|340|Little Rock-North Little Rock, AR||
4|05|031|0005|88101|1|PM2.5 - Local Conditions|2018-04-01|2019-06-03||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2018-04-01|||||0055|Arkansas Department of Energy and Environment|104276|35.837638|-90.679516|NAD83|10.0|5.0||GROUND LEVEL SUPPORT|Jonesboro|Red Wolfe Road|Arkansas|Craighead|Jonesboro|27860|Jonesboro, AR|308|Jonesboro-Paragould, AR||
5|05|003|0005|88101|1|PM2.5 - Local Conditions|2001-05-07||||NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION; POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2008-04-13|Y||SLAMS||0055|Arkansas Department of Energy and Environment|747|33.139471|-91.939208|NAD83|182.18|0.0|2.0||CROSSETT|1015 UNITY ROAD|Arkansas|Ashley|Crossett||||||
6|05|119|0007|88101|2|PM2.5 - Local Conditions|1999-01-22||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2009-01-13|||SLAMS||0055|Arkansas Department of Energy and Environment|821|34.756189|-92.281296|WGS84|0.0|80.0|4.0||PARR|PIKE AVE AT RIVER ROAD|Arkansas|Pulaski|North Little Rock|30780|Little Rock-North Little Rock-Conway, AR|340|Little Rock-North Little Rock, AR||
7|05|067|0001|88101|1|PM2.5 - Local Conditions|2006-01-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2009-01-01|Y||SLAMS||0055|Arkansas Department of Energy and Environment|93053|35.637283|-91.188906|NAD83|1.0|0.0|||NEWPORT|7648 VICTORY BLVD|Arkansas|Jackson|Newport||||||
8|05|119|1008|88101|1|PM2.5 - Local Conditions|1999-04-02||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2014-01-02|Y||SLAMS||0055|Arkansas Department of Energy and Environment|828|34.681343|-92.328697|WGS84|182.18|0.0|||DOYLE SPRINGS ROAD|DOYLE SPRINGS ROAD|Arkansas|Pulaski|Little Rock|30780|Little Rock-North Little Rock-Conway, AR|340|Little Rock-North Little Rock, AR||
9|05|067|0001|88101|4|PM2.5 - Local Conditions|2020-01-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2020-01-01|Y||SLAMS||0055|Arkansas Department of Energy and Environment|93053|35.637283|-91.188906|NAD83|1.0|0.0|||NEWPORT|7648 VICTORY BLVD|Arkansas|Jackson|Newport||||||
10|05|007|0003|88101|1|PM2.5 - Local Conditions|2019-01-17|2019-06-20||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2019-01-17|||||0055|Arkansas Department of Energy and Environment|104473|36.435172|-94.229248|NAD83|1.0|1.0||GROUND LEVEL SUPPORT|Bella Vista Dennis Harmon Pump Station|5201 Dartmore Road|Arkansas|Benton|Bella Vista|22220|Fayetteville-Springdale-Rogers, AR-MO||||
11|05|139|0006|88101|1|PM2.5 - Local Conditions|2002-07-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2009-01-01|Y||SLAMS||0055|Arkansas Department of Energy and Environment|846|33.220563|-92.672263|NAD83|0.0|55.0|2.0||EL DORADO|UNION MEMORIAL HOSPITAL, ELDORADO|Arkansas|Union|El Dorado|20980|El Dorado, AR||||
12|05|035|0005|88101|1|PM2.5 - Local Conditions|2005-01-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE; REGIONAL TRANSPORT|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2009-01-01|Y||SLAMS||0055|Arkansas Department of Energy and Environment|763|35.197288|-90.193141|WGS84|0.0|67.0|2.0||MARION|LH POLK AND COLONIAL DRIVE|Arkansas|Crittenden|Marion|32820|Memphis, TN-MS-AR|368|Memphis-Forrest City, TN-MS-AR||
13|05|051|0003|88101|1|PM2.5 - Local Conditions|2003-02-05||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2009-01-01|Y|Y|SLAMS||0055|Arkansas Department of Energy and Environment|91528|34.469441|-93.000178|WGS84|99.99|369.0|2.0||HOT SPRINGS|300 WERNER ST.|Arkansas|Garland|Hot Springs (Hot Springs National Park)|26300|Hot Springs, AR|284|Hot Springs-Malvern, AR||
14|05|051|0003|88101|2|PM2.5 - Local Conditions|2012-07-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2012-07-01|||SLAMS||0055|Arkansas Department of Energy and Environment|91528|34.469441|-93.000178|WGS84|99.99|369.0|2.0||HOT SPRINGS|300 WERNER ST.|Arkansas|Garland|Hot Springs (Hot Springs National Park)|26300|Hot Springs, AR|284|Hot Springs-Malvern, AR||
15|05|003|0005|88101|4|PM2.5 - Local Conditions|2020-01-01||||NEIGHBORHOOD|500 M TO 4KM|HIGHEST CONCENTRATION; POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2020-01-01|Y||SLAMS||0055|Arkansas Department of Energy and Environment|747|33.139471|-91.939208|NAD83|182.18|0.0|2.0||CROSSETT|1015 UNITY ROAD|Arkansas|Ashley|Crossett||||||
16|05|051|0003|88101|4|PM2.5 - Local Conditions|2020-01-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2020-01-01|Y||SLAMS||0055|Arkansas Department of Energy and Environment|91528|34.469441|-93.000178|WGS84|99.99|369.0|2.0||HOT SPRINGS|300 WERNER ST.|Arkansas|Garland|Hot Springs (Hot Springs National Park)|26300|Hot Springs, AR|284|Hot Springs-Malvern, AR||
17|05|139|0006|88101|4|PM2.5 - Local Conditions|2020-01-01||||NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|143|R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric|2020-01-01|Y||SLAMS||0055|Arkansas Department of Energy and Environment|846|33.220563|-92.672263|NAD83|0.0|55.0|2.0||EL DORADO|UNION MEMORIAL HOSPITAL, ELDORADO|Arkansas|Union|El Dorado|20980|El Dorado, AR||||
18|05|007|0002|88101|1|PM2.5 - Local Conditions|2019-01-17|2019-06-20||AREA|NEIGHBORHOOD|500 M TO 4KM|POPULATION EXPOSURE|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2019-01-17|||||0055|Arkansas Department of Energy and Environment|104471|36.459691|-94.205662|NAD83|1.0|1.0||GROUND LEVEL SUPPORT|Bella Vista Fire Station|8300 Trafalgar Road|Arkansas|Benton|Bella Vista|22220|Fayetteville-Springdale-Rogers, AR-MO||||
19|05|143|0005|88101|1|PM2.5 - Local Conditions|2008-01-01||||NEIGHBORHOOD|500 M TO 4KM|GENERAL/BACKGROUND|145|R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric|2014-01-02|Y||SLAMS||0055|Arkansas Department of Energy and Environment|93463|36.1797|-94.116827|WGS84|1.0|1.0|||SPRINGDALE|600 SOUTH OLD MISSOURI ROAD|Arkansas|Washington|Springdale|22220|Fayetteville-Springdale-Rogers, AR-MO||||
